Estado,Genero,Edad,cod_depto,nombre,cod_muni,municipio,Anio
Activo,MASCULINO,18,1,Guatemala,65,Villa Canales,2016
Activo,MASCULINO,18,1,Guatemala,65,Villa Canales,2016
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2016
Activo,MASCULINO,17,1,Guatemala,66,San Miguel Petapa,2016
Activo,FEMENINO,18,1,Guatemala,64,Villa Nueva,2016
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,FEMENINO,19,1,Guatemala,57,Mixco,2016
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2016
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2016
Traslado,MASCULINO,23,1,Guatemala,64,Villa Nueva,2016
Traslado,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2016
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2016
Traslado,FEMENINO,20,1,Guatemala,1,Ciudad de Guatemala,2016
Traslado,MASCULINO,23,1,Guatemala,66,San Miguel Petapa,2016
Activo,MASCULINO,20,3,Sacatepequez,6,Santiago Sacatepequez,2016
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2016
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2016
Activo,MASCULINO,20,1,Guatemala,52,San Jose Pinula,2016
Activo,MASCULINO,20,1,Guatemala,64,Villa Nueva,2016
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2016
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,23,1,Guatemala,57,Mixco,2016
Activo,MASCULINO,19,1,Guatemala,66,San Miguel Petapa,2016
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2016
Activo,MASCULINO,22,1,Guatemala,57,Mixco,2016
Activo,FEMENINO,18,1,Guatemala,66,San Miguel Petapa,2016
Activo,FEMENINO,17,1,Guatemala,57,Mixco,2016
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2016
Activo,MASCULINO,23,1,Guatemala,56,San Pedro Ayampuc,2016
Traslado,FEMENINO,21,1,Guatemala,66,San Miguel Petapa,2016
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2016
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2016
Traslado,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2016
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,20,1,Guatemala,66,San Miguel Petapa,2016
Activo,FEMENINO,21,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,FEMENINO,20,1,Guatemala,64,Villa Nueva,2016
Activo,MASCULINO,21,3,Sacatepequez,4,Sumpango,2016
Traslado,FEMENINO,23,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2016
Traslado,FEMENINO,18,1,Guatemala,51,Santa Catarina Pinula,2016
Traslado,MASCULINO,20,1,Guatemala,64,Villa Nueva,2016
Activo,MASCULINO,26,1,Guatemala,66,San Miguel Petapa,2016
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2016
Activo,MASCULINO,18,3,Sacatepequez,4,Sumpango,2016
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,21,1,Guatemala,57,Mixco,2016
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,20,8,Totonicapan,1,Totonicapan,2016
Traslado,MASCULINO,21,4,Chimaltenango,6,Tecpan Guatemala,2016
Activo,MASCULINO,19,12,San Marcos,2,San Pedro Sacatepequez,2016
Activo,MASCULINO,20,16,Alta Verapaz,15,Fray Bartolome de las Casas,2016
Traslado,MASCULINO,21,1,Guatemala,64,Villa Nueva,2016
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,FEMENINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,20,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,FEMENINO,20,3,Sacatepequez,2,Jocotenango,2017
Activo,MASCULINO,20,1,Guatemala,52,San Jose Pinula,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,63,Amatitlan,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,20,2,El Progreso,7,Sanarate,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,52,San Jose Pinula,2017
Activo,MASCULINO,20,1,Guatemala,63,Amatitlan,2017
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,21,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,21,3,Sacatepequez,8,San Lucas Sacatepequez,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,19,1,Guatemala,52,San Jose Pinula,2017
Activo,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,MASCULINO,22,1,Guatemala,57,Mixco,2017
Activo,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,64,Villa Nueva,2017
Activo,FEMENINO,18,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,21,3,Sacatepequez,15,San Antonio Aguas Calientes,2017
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,55,Chinautla,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,5,Escuintla,1,Escuintla,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,4,Chimaltenango,1,Chimaltenango,2017
Activo,MASCULINO,22,1,Guatemala,57,Mixco,2017
Traslado,MASCULINO,19,3,Sacatepequez,2,Jocotenango,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Traslado,MASCULINO,20,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,FEMENINO,19,1,Guatemala,55,Chinautla,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,MASCULINO,19,1,Guatemala,59,San Juan Sacatepequez,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,FEMENINO,19,1,Guatemala,57,Mixco,2017
Traslado,MASCULINO,18,4,Chimaltenango,4,Comalapa,2017
Traslado,FEMENINO,19,1,Guatemala,64,Villa Nueva,2017
Activo,FEMENINO,18,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,20,6,Santa Rosa,8,Chiquimulilla,2017
Activo,MASCULINO,19,1,Guatemala,65,Villa Canales,2017
Activo,MASCULINO,20,4,Chimaltenango,1,Chimaltenango,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,3,Sacatepequez,7,San Bartolome Milpas Altas,2017
Activo,MASCULINO,21,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,53,San Jose del Golfo,2017
Activo,MASCULINO,21,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,FEMENINO,22,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,4,Chimaltenango,13,San Andres Itzapa,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,FEMENINO,20,1,Guatemala,64,Villa Nueva,2017
Activo,FEMENINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2017
Activo,FEMENINO,18,1,Guatemala,57,Mixco,2017
Traslado,MASCULINO,19,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,FEMENINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,23,1,Guatemala,64,Villa Nueva,2017
Activo,FEMENINO,20,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,27,3,Sacatepequez,11,Santa Maria de Jesus,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,21,1,Guatemala,57,Mixco,2017
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,3,Sacatepequez,2,Jocotenango,2017
Activo,MASCULINO,20,1,Guatemala,59,San Juan Sacatepequez,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,21,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,28,1,Guatemala,59,San Juan Sacatepequez,2017
Activo,FEMENINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,64,Villa Nueva,2017
Activo,FEMENINO,20,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,21,1,Guatemala,57,Mixco,2017
Traslado,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,26,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,62,Fraijanes,2017
Activo,MASCULINO,20,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,19,1,Guatemala,63,Amatitlan,2017
Activo,MASCULINO,21,3,Sacatepequez,2,Jocotenango,2017
Activo,MASCULINO,19,4,Chimaltenango,9,Patzicia,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,MASCULINO,25,4,Chimaltenango,10,Santa Cruz Balanya,2017
Activo,MASCULINO,19,4,Chimaltenango,16,El Tejar,2017
Traslado,MASCULINO,20,3,Sacatepequez,12,Ciudad Vieja,2017
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2017
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,66,San Miguel Petapa,2017
Traslado,FEMENINO,20,3,Sacatepequez,8,San Lucas Sacatepequez,2017
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2017
Traslado,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,21,1,Guatemala,57,Mixco,2017
Activo,FEMENINO,20,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,20,1,Guatemala,65,Villa Canales,2017
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,21,1,Guatemala,57,Mixco,2017
Activo,FEMENINO,20,1,Guatemala,58,San Pedro Sacatepequez,2017
Activo,MASCULINO,21,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,22,1,Guatemala,55,Chinautla,2017
Activo,MASCULINO,21,3,Sacatepequez,8,San Lucas Sacatepequez,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,FEMENINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,66,San Miguel Petapa,2017
Activo,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Traslado,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,23,1,Guatemala,55,Chinautla,2017
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,20,1,Guatemala,65,Villa Canales,2017
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,FEMENINO,20,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,23,3,Sacatepequez,2,Jocotenango,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,FEMENINO,18,1,Guatemala,64,Villa Nueva,2017
Traslado,MASCULINO,18,4,Chimaltenango,1,Chimaltenango,2017
Activo,MASCULINO,21,1,Guatemala,64,Villa Nueva,2017
Traslado,MASCULINO,22,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,19,1,Guatemala,65,Villa Canales,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,20,4,Chimaltenango,1,Chimaltenango,2017
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,17,1,Guatemala,64,Villa Nueva,2017
Activo,FEMENINO,18,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,3,Sacatepequez,9,Santa Lucía Milpas Altas,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,29,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,19,1,Guatemala,63,Amatitlan,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,63,Amatitlan,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,20,1,Guatemala,59,San Juan Sacatepequez,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,22,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,19,3,Sacatepequez,4,Sumpango,2017
Activo,MASCULINO,19,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,22,4,Chimaltenango,1,Chimaltenango,2017
Activo,MASCULINO,17,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,65,Villa Canales,2017
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,21,1,Guatemala,66,San Miguel Petapa,2017
Traslado,FEMENINO,19,3,Sacatepequez,5,Santo Domingo Xenacoj,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,FEMENINO,21,1,Guatemala,57,Mixco,2017
Traslado,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,20,4,Chimaltenango,3,San Martin Jilotepeque,2017
Activo,MASCULINO,19,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,22,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,22,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,20,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,27,1,Guatemala,63,Amatitlan,2017
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,21,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,MASCULINO,22,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2017
Traslado,FEMENINO,21,1,Guatemala,57,Mixco,2017
Traslado,FEMENINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,62,Fraijanes,2017
Activo,MASCULINO,19,5,Escuintla,11,Palin,2017
Traslado,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,20,1,Guatemala,59,San Juan Sacatepequez,2017
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,21,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,22,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,52,San Jose Pinula,2017
Activo,MASCULINO,20,3,Sacatepequez,5,Santo Domingo Xenacoj,2017
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,65,Villa Canales,2017
Activo,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2017
Activo,FEMENINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,20,4,Chimaltenango,1,Chimaltenango,2017
Traslado,FEMENINO,22,1,Guatemala,56,San Pedro Ayampuc,2017
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,32,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2017
Traslado,MASCULINO,21,1,Guatemala,63,Amatitlan,2017
Activo,MASCULINO,20,12,San Marcos,2,San Pedro Sacatepequez,2017
Activo,MASCULINO,21,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,19,1,Guatemala,60,San Raymundo,2017
Traslado,MASCULINO,20,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,MASCULINO,23,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,20,1,Guatemala,66,San Miguel Petapa,2017
Activo,FEMENINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,17,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,17,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,21,3,Sacatepequez,8,San Lucas Sacatepequez,2017
Traslado,MASCULINO,20,2,El Progreso,7,Sanarate,2017
Activo,MASCULINO,22,7,Solola,13,San Lucas Toliman,2017
Traslado,MASCULINO,21,2,El Progreso,7,Sanarate,2017
Activo,MASCULINO,21,3,Sacatepequez,1,Antigua Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Traslado,MASCULINO,21,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,23,1,Guatemala,64,Villa Nueva,2017
Activo,FEMENINO,19,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,MASCULINO,21,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,MASCULINO,22,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,21,1,Guatemala,62,Fraijanes,2017
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2017
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,FEMENINO,22,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,22,1,Guatemala,65,Villa Canales,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,FEMENINO,21,1,Guatemala,64,Villa Nueva,2017
Activo,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,FEMENINO,23,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,FEMENINO,19,1,Guatemala,65,Villa Canales,2017
Traslado,MASCULINO,18,1,Guatemala,63,Amatitlan,2017
Activo,MASCULINO,20,1,Guatemala,65,Villa Canales,2017
Traslado,MASCULINO,21,1,Guatemala,66,San Miguel Petapa,2017
Activo,MASCULINO,27,3,Sacatepequez,7,San Bartolome Milpas Altas,2017
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,20,1,Guatemala,59,San Juan Sacatepequez,2017
Traslado,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2017
Activo,MASCULINO,18,1,Guatemala,59,San Juan Sacatepequez,2017
Activo,MASCULINO,18,1,Guatemala,59,San Juan Sacatepequez,2017
Activo,MASCULINO,21,1,Guatemala,58,San Pedro Sacatepequez,2017
Traslado,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,FEMENINO,18,1,Guatemala,64,Villa Nueva,2017
